entity_id,risk_score,top_factors,reason_text,intervention_tier,bias_flag
STU-03047,0.6793,"[""Mother's occupation"", 'ratio_curricular_units_2nd_sem', ""Father's occupation""]","Moderate risk influenced by mother's occupation, (mitigating) ratio curricular units 2nd sem, and father's occupation. Review within 30 days advised.",Medium,True
STU-03048,0.0665,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-03049,0.0655,"['ratio_curricular_units_2nd_sem', 'Course', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-03050,0.8189,"['ratio_curricular_units_2nd_sem', 'Age at enrollment', ""Mother's qualification""]","High risk due to ratio curricular units 2nd sem, age at enrollment, and mother's qualification. Immediate review recommended.",High,True
STU-03051,0.076,"[""Father's occupation"", 'Tuition fees up to date', ""Father's qualification""]","Low risk. Key factors: (mitigating) father's occupation, (mitigating) tuition fees up to date, and (mitigating) father's qualification. No immediate action required.",Low,True
STU-03052,0.0674,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Curricular units 1st sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and curricular units 1st sem (grade). No immediate action required.",Low,True
STU-03053,0.7075,"[""Mother's occupation"", ""Father's occupation"", 'Tuition fees up to date']","High risk due to mother's occupation, father's occupation, and (mitigating) tuition fees up to date. Immediate review recommended.",High,True
STU-03054,0.0625,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and unemployment rate. No immediate action required.",Low,True
STU-03055,0.8771,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Marital Status']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and (mitigating) marital status. Immediate review recommended.",High,True
STU-03056,0.0648,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (grade)', 'Course']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (grade), and course. No immediate action required.",Low,True
STU-03057,0.8957,"['ratio_curricular_units_2nd_sem', ""Mother's occupation"", 'Curricular units 2nd sem (evaluations)']","High risk due to ratio curricular units 2nd sem, mother's occupation, and curricular units 2nd sem (evaluations). Immediate review recommended.",High,True
STU-03058,0.0647,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (grade)', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (grade), and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03059,0.0639,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-03060,0.0648,"['ratio_curricular_units_2nd_sem', 'Curricular units 1st sem (grade)', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 1st sem (grade), and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03061,0.8867,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Course']","High risk due to ratio curricular units 2nd sem, ratio curricular units 1st sem, and course. Immediate review recommended.",High,True
STU-03062,0.7196,"['ratio_curricular_units_1st_sem', ""Father's qualification"", 'Course']","High risk due to ratio curricular units 1st sem, father's qualification, and course. Immediate review recommended.",High,True
STU-03063,0.0669,"['Tuition fees up to date', ""Mother's occupation"", 'ratio_curricular_units_2nd_sem']","Low risk. Key factors: tuition fees up to date, (mitigating) mother's occupation, and (mitigating) ratio curricular units 2nd sem. No immediate action required.",Low,True
STU-03064,0.0695,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Course']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) course. No immediate action required.",Low,True
STU-03065,0.8956,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (evaluations)', 'ratio_curricular_units_1st_sem']","High risk due to ratio curricular units 2nd sem, curricular units 2nd sem (evaluations), and ratio curricular units 1st sem. Immediate review recommended.",High,True
STU-03066,0.068,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-03067,0.1003,"['Nacionality', 'ratio_curricular_units_2nd_sem', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) nacionality, (mitigating) ratio curricular units 2nd sem, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-03068,0.1217,"['Scholarship holder', 'Admission grade', 'GDP']","Low risk. Key factors: (mitigating) scholarship holder, (mitigating) admission grade, and gdp. No immediate action required.",Low,True
STU-03069,0.8953,"['ratio_curricular_units_2nd_sem', 'Age at enrollment', 'Curricular units 2nd sem (evaluations)']","High risk due to ratio curricular units 2nd sem, age at enrollment, and curricular units 2nd sem (evaluations). Immediate review recommended.",High,True
STU-03070,0.086,"['Admission grade', 'ratio_curricular_units_1st_sem', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) admission grade, (mitigating) ratio curricular units 1st sem, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-03071,0.8958,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Age at enrollment']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and age at enrollment. Immediate review recommended.",High,True
STU-03072,0.8887,"['Tuition fees up to date', 'Debtor', 'Age at enrollment']","High risk due to tuition fees up to date, debtor, and age at enrollment. Immediate review recommended.",High,True
STU-03073,0.1137,"['Age at enrollment', 'Admission grade', ""Mother's occupation""]","Low risk. Key factors: age at enrollment, (mitigating) admission grade, and (mitigating) mother's occupation. No immediate action required.",Low,True
STU-03074,0.8875,"['Tuition fees up to date', 'Age at enrollment', 'Curricular units 2nd sem (approved)']","High risk due to tuition fees up to date, age at enrollment, and (mitigating) curricular units 2nd sem (approved). Immediate review recommended.",High,True
STU-03075,0.0797,"['ratio_curricular_units_2nd_sem', ""Father's occupation"", 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) father's occupation, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03076,0.7314,"['ratio_curricular_units_1st_sem', 'Age at enrollment', 'Previous qualification (grade)']","High risk due to ratio curricular units 1st sem, age at enrollment, and (mitigating) previous qualification (grade). Immediate review recommended.",High,True
STU-03077,0.4159,"['ratio_curricular_units_2nd_sem', 'Tuition fees up to date', 'Application mode']","Moderate risk influenced by ratio curricular units 2nd sem, tuition fees up to date, and (mitigating) application mode. Review within 30 days advised.",Medium,True
STU-03078,0.0671,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-03079,0.7407,"['ratio_curricular_units_2nd_sem', 'Previous qualification (grade)', 'ratio_curricular_units_1st_sem']","High risk due to ratio curricular units 2nd sem, previous qualification (grade), and (mitigating) ratio curricular units 1st sem. Immediate review recommended.",High,True
STU-03080,0.0685,"['ratio_curricular_units_2nd_sem', 'Curricular units 1st sem (grade)', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 1st sem (grade), and age at enrollment. No immediate action required.",Low,True
STU-03081,0.0652,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (approved)', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (approved), and (mitigating) admission grade. No immediate action required.",Low,True
STU-03082,0.0625,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', ""Father's occupation""]","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) father's occupation. No immediate action required.",Low,True
STU-03083,0.8952,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (evaluations)']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and curricular units 2nd sem (evaluations). Immediate review recommended.",High,True
STU-03084,0.068,"['ratio_curricular_units_2nd_sem', 'Course', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) admission grade. No immediate action required.",Low,True
STU-03085,0.0798,"['ratio_curricular_units_2nd_sem', 'Previous qualification (grade)', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) previous qualification (grade), and (mitigating) admission grade. No immediate action required.",Low,True
STU-03086,0.0703,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03087,0.09,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Application order']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, ratio curricular units 1st sem, and application order. No immediate action required.",Low,True
STU-03088,0.0673,"['ratio_curricular_units_2nd_sem', 'Marital Status', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) marital status, and age at enrollment. No immediate action required.",Low,True
STU-03089,0.8948,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (evaluations)', 'Age at enrollment']","High risk due to ratio curricular units 2nd sem, curricular units 2nd sem (evaluations), and age at enrollment. Immediate review recommended.",High,True
STU-03090,0.0843,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, ratio curricular units 1st sem, and (mitigating) admission grade. No immediate action required.",Low,True
STU-03091,0.1194,"['Course', 'ratio_curricular_units_2nd_sem', 'Scholarship holder']","Low risk. Key factors: course, (mitigating) ratio curricular units 2nd sem, and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-03092,0.0626,"['ratio_curricular_units_2nd_sem', 'Course', 'Previous qualification (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) previous qualification (grade). No immediate action required.",Low,True
STU-03093,0.063,"['ratio_curricular_units_2nd_sem', ""Mother's occupation"", 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, mother's occupation, and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-03094,0.8871,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 2nd sem (approved)']","High risk due to ratio curricular units 2nd sem, course, and curricular units 2nd sem (approved). Immediate review recommended.",High,True
STU-03095,0.0634,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-03096,0.0628,"['ratio_curricular_units_2nd_sem', 'Course', 'Scholarship holder']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) scholarship holder. No immediate action required.",Low,True
STU-03097,0.8956,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (evaluations)', 'Course']","High risk due to ratio curricular units 2nd sem, curricular units 2nd sem (evaluations), and course. Immediate review recommended.",High,True
STU-03098,0.0685,"['ratio_curricular_units_2nd_sem', 'Unemployment rate', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) unemployment rate, and admission grade. No immediate action required.",Low,True
STU-03099,0.8792,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","High risk due to ratio curricular units 2nd sem, (mitigating) course, and ratio curricular units 1st sem. Immediate review recommended.",High,True
STU-03100,0.0667,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Curricular units 2nd sem (approved)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) curricular units 2nd sem (approved). No immediate action required.",Low,True
STU-03101,0.0653,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) unemployment rate. No immediate action required.",Low,True
STU-03102,0.896,"['Tuition fees up to date', 'ratio_curricular_units_1st_sem', 'GDP']","High risk due to tuition fees up to date, ratio curricular units 1st sem, and gdp. Immediate review recommended.",High,True
STU-03103,0.8689,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Course']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and (mitigating) course. Immediate review recommended.",High,True
STU-03104,0.0755,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'GDP']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and gdp. No immediate action required.",Low,True
STU-03105,0.7001,"['ratio_curricular_units_2nd_sem', 'Curricular units 1st sem (without evaluations)', 'Age at enrollment']","High risk due to (mitigating) ratio curricular units 2nd sem, curricular units 1st sem (without evaluations), and age at enrollment. Immediate review recommended.",High,True
STU-03106,0.0631,"['ratio_curricular_units_2nd_sem', 'Application order', 'Curricular units 2nd sem (approved)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, application order, and (mitigating) curricular units 2nd sem (approved). No immediate action required.",Low,True
STU-03107,0.0641,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03108,0.0874,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03109,0.0651,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', ""Father's qualification""]","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) father's qualification. No immediate action required.",Low,True
STU-03110,0.713,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 1st sem (enrolled)']","High risk due to ratio curricular units 2nd sem, (mitigating) course, and (mitigating) curricular units 1st sem (enrolled). Immediate review recommended.",High,True
STU-03111,0.0847,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (approved)', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (approved), and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03112,0.5116,"['ratio_curricular_units_2nd_sem', 'Unemployment rate', 'Admission grade']","Moderate risk influenced by (mitigating) ratio curricular units 2nd sem, unemployment rate, and admission grade. Review within 30 days advised.",Medium,True
STU-03113,0.0816,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (grade)', 'Course']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (grade), and course. No immediate action required.",Low,True
STU-03114,0.0792,"['ratio_curricular_units_2nd_sem', 'Course', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, course, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03115,0.063,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (approved)', 'GDP']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (approved), and gdp. No immediate action required.",Low,True
STU-03116,0.8957,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (evaluations)']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and curricular units 2nd sem (evaluations). Immediate review recommended.",High,True
STU-03117,0.0825,"['ratio_curricular_units_2nd_sem', 'Course', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, course, and unemployment rate. No immediate action required.",Low,True
STU-03118,0.0935,"['Tuition fees up to date', 'Previous qualification (grade)', 'Age at enrollment']","Low risk. Key factors: (mitigating) tuition fees up to date, previous qualification (grade), and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-03119,0.0983,"[""Father's occupation"", 'Admission grade', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: father's occupation, (mitigating) admission grade, and ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03120,0.8064,"['Age at enrollment', 'ratio_curricular_units_1st_sem', 'Course']","High risk due to age at enrollment, ratio curricular units 1st sem, and course. Immediate review recommended.",High,True
STU-03121,0.0633,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Curricular units 2nd sem (approved)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) curricular units 2nd sem (approved). No immediate action required.",Low,True
STU-03122,0.0761,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Course']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and course. No immediate action required.",Low,True
STU-03123,0.064,"['ratio_curricular_units_2nd_sem', 'Curricular units 1st sem (grade)', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 1st sem (grade), and admission grade. No immediate action required.",Low,True
STU-03124,0.0717,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-03125,0.09,"['ratio_curricular_units_2nd_sem', ""Mother's occupation"", 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, mother's occupation, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03126,0.1152,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Tuition fees up to date']","Low risk. Key factors: ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-03127,0.0685,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-03128,0.0727,"['ratio_curricular_units_2nd_sem', 'Debtor', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, debtor, and (mitigating) unemployment rate. No immediate action required.",Low,True
STU-03129,0.069,"['ratio_curricular_units_2nd_sem', 'Course', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, course, and (mitigating) admission grade. No immediate action required.",Low,True
STU-03130,0.0854,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-03131,0.0627,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-03132,0.0855,"['ratio_curricular_units_2nd_sem', ""Mother's occupation"", 'Curricular units 1st sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, mother's occupation, and (mitigating) curricular units 1st sem (grade). No immediate action required.",Low,True
STU-03133,0.0976,"['ratio_curricular_units_2nd_sem', 'Unemployment rate', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, unemployment rate, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-03134,0.1747,"['Age at enrollment', 'Admission grade', ""Mother's qualification""]","Low risk. Key factors: (mitigating) age at enrollment, admission grade, and (mitigating) mother's qualification. No immediate action required.",Low,True
STU-03135,0.0853,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 1st sem (enrolled)']","Low risk. Key factors: ratio curricular units 2nd sem, (mitigating) course, and (mitigating) curricular units 1st sem (enrolled). No immediate action required.",Low,True
STU-03136,0.0658,"['ratio_curricular_units_2nd_sem', 'Course', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) admission grade. No immediate action required.",Low,True
STU-03137,0.0844,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03138,0.0648,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (grade)', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 2nd sem (grade), and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03139,0.1135,"['Course', 'Application mode', 'Tuition fees up to date']","Low risk. Key factors: course, (mitigating) application mode, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-03140,0.0688,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and age at enrollment. No immediate action required.",Low,True
STU-03141,0.0697,"['ratio_curricular_units_2nd_sem', 'Tuition fees up to date', ""Father's occupation""]","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) tuition fees up to date, and (mitigating) father's occupation. No immediate action required.",Low,True
STU-03142,0.8693,"['ratio_curricular_units_2nd_sem', 'Curricular units 2nd sem (approved)', 'Curricular units 2nd sem (grade)']","High risk due to ratio curricular units 2nd sem, curricular units 2nd sem (approved), and curricular units 2nd sem (grade). Immediate review recommended.",High,True
STU-03143,0.0629,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Curricular units 2nd sem (approved)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) curricular units 2nd sem (approved). No immediate action required.",Low,True
STU-03144,0.0634,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-03145,0.074,"['Scholarship holder', 'ratio_curricular_units_2nd_sem', 'Course']","Low risk. Key factors: (mitigating) scholarship holder, (mitigating) ratio curricular units 2nd sem, and course. No immediate action required.",Low,True
STU-03146,0.064,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03147,0.0652,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Previous qualification (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) previous qualification (grade). No immediate action required.",Low,True
STU-03148,0.0759,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) ratio curricular units 1st sem, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-03149,0.081,"['Debtor', 'ratio_curricular_units_2nd_sem', 'Previous qualification (grade)']","Low risk. Key factors: debtor, (mitigating) ratio curricular units 2nd sem, and (mitigating) previous qualification (grade). No immediate action required.",Low,True
STU-03150,0.1678,"['ratio_curricular_units_2nd_sem', 'Tuition fees up to date', 'Age at enrollment']","Low risk. Key factors: ratio curricular units 2nd sem, (mitigating) tuition fees up to date, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-03151,0.851,"['Tuition fees up to date', 'ratio_curricular_units_2nd_sem', 'Course']","High risk due to tuition fees up to date, ratio curricular units 2nd sem, and (mitigating) course. Immediate review recommended.",High,True
STU-03152,0.0651,"['ratio_curricular_units_2nd_sem', ""Mother's occupation"", 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) mother's occupation, and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-03153,0.0677,"['ratio_curricular_units_2nd_sem', 'Course', 'GDP']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and gdp. No immediate action required.",Low,True
STU-03154,0.0712,"['ratio_curricular_units_2nd_sem', 'Admission grade', 'Age at enrollment']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) admission grade, and (mitigating) age at enrollment. No immediate action required.",Low,True
STU-03155,0.0758,"['ratio_curricular_units_1st_sem', 'Age at enrollment', 'Tuition fees up to date']","Low risk. Key factors: ratio curricular units 1st sem, (mitigating) age at enrollment, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-03156,0.0769,"['Course', ""Father's qualification"", 'ratio_curricular_units_1st_sem']","Low risk. Key factors: (mitigating) course, (mitigating) father's qualification, and ratio curricular units 1st sem. No immediate action required.",Low,True
STU-03157,0.7923,"['ratio_curricular_units_2nd_sem', 'ratio_curricular_units_1st_sem', 'Tuition fees up to date']","High risk due to ratio curricular units 2nd sem, ratio curricular units 1st sem, and (mitigating) tuition fees up to date. Immediate review recommended.",High,True
STU-03158,0.1035,"['ratio_curricular_units_1st_sem', 'ratio_curricular_units_2nd_sem', 'Tuition fees up to date']","Low risk. Key factors: (mitigating) ratio curricular units 1st sem, ratio curricular units 2nd sem, and (mitigating) tuition fees up to date. No immediate action required.",Low,True
STU-03159,0.5258,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'ratio_curricular_units_1st_sem']","Moderate risk influenced by ratio curricular units 2nd sem, (mitigating) scholarship holder, and ratio curricular units 1st sem. Review within 30 days advised.",Medium,True
STU-03160,0.1901,"['ratio_curricular_units_2nd_sem', 'Course', 'Curricular units 1st sem (enrolled)']","Low risk. Key factors: ratio curricular units 2nd sem, (mitigating) course, and (mitigating) curricular units 1st sem (enrolled). No immediate action required.",Low,True
STU-03161,0.078,"['ratio_curricular_units_2nd_sem', 'GDP', 'Unemployment rate']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, gdp, and (mitigating) unemployment rate. No immediate action required.",Low,True
STU-03162,0.0649,"['ratio_curricular_units_2nd_sem', 'Curricular units 1st sem (grade)', 'Curricular units 2nd sem (grade)']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) curricular units 1st sem (grade), and (mitigating) curricular units 2nd sem (grade). No immediate action required.",Low,True
STU-03163,0.0648,"['ratio_curricular_units_2nd_sem', 'Scholarship holder', 'Displaced']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) scholarship holder, and (mitigating) displaced. No immediate action required.",Low,True
STU-03164,0.0629,"['ratio_curricular_units_2nd_sem', 'Course', 'Admission grade']","Low risk. Key factors: (mitigating) ratio curricular units 2nd sem, (mitigating) course, and (mitigating) admission grade. No immediate action required.",Low,True
